epoch,acc,loss,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.2263055616710335,2.0969081231951714,0.7296388901770114,0.33806452448329616,1.8745009829921107,0.8255913930554544
1,0.32636111895864206,1.8022820088267326,0.8494722165664037,0.3830107605265033,1.628307217936362,0.8769892411847269
2,0.3778888963907957,1.583245391746362,0.8939166580140591,0.4354838785625273,1.4262640914609355,0.91999999015562
3,0.4200833401456475,1.4243233601252239,0.9228333229819934,0.46086022267418525,1.3367261717396397,0.9341935380812614
4,0.4541666736702124,1.3207104401787122,0.9397777668138345,0.5008602230779586,1.2325833720545616,0.949462354183197
5,0.482138896510005,1.245702638477087,0.9489444327354432,0.5200000093829247,1.1893204054524822,0.9520430014979455
6,0.5018333410720031,1.19219497581323,0.9529166552424431,0.5464516210940576,1.124497495159026,0.9621505275849374
7,0.5208055626352628,1.1431088996926944,0.9606944332520168,0.561290330271567,1.0781107241107573,0.96279568787544
8,0.5374722301463286,1.1082009305556615,0.961611099888881,0.5705376428942527,1.1011600317493562,0.9612903118133544
9,0.5491666737198829,1.0760203467309475,0.9663888780772686,0.5662365665358882,1.1016978075427393,0.9589247184415017
10,0.5585555621236563,1.048906584282716,0.9683055447538694,0.5924731250732176,1.003480415959512,0.9686021385654326
11,0.5716666744152705,1.021722662895918,0.9700277670224507,0.5827957089870207,1.0629018252895723,0.9653763305756353
12,0.5837777848541736,0.9958988454937935,0.9707222114006678,0.6023656004859556,0.9887291508336221,0.9707526768407514
13,0.59377778497835,0.9762092023094495,0.973972211231788,0.610322589835813,0.9804852677929786,0.9705376217442174
14,0.6032222303251425,0.9537292103966077,0.9746388775110245,0.621290329002565,0.9518129379518571,0.9726881604040822
15,0.6112777850280205,0.9312451982498169,0.9758888785541058,0.6182795759170286,0.9463684120485859,0.9737634293494686
16,0.6221111176162958,0.9131172572573026,0.9770277680456638,0.6277419413289717,0.927257872973719,0.9741935353125295
17,0.6300277841587861,0.8938983419040839,0.9785555457572143,0.640860221270592,0.9225233177984914,0.9750537522377506
18,0.6365555611501137,0.8777860164145629,0.9799166570107142,0.6320430148032403,0.9203584517202069,0.9731182682898737
19,0.6452222272008657,0.86310909666121,0.9796666570504506,0.6569892525672912,0.8892786770097671,0.9726881619422666
20,0.6540555613239606,0.8465071299672127,0.9813055461148421,0.6475268879244405,0.8988581407454705,0.9735483773293033
21,0.662805559784174,0.8274883618205786,0.9824722134073576,0.6462365667666158,0.9142028550947866,0.9765591302225667
22,0.6646388936539491,0.8191152403255304,0.9821111018955707,0.6713978523208249,0.8510796660377133,0.9782795621502784
23,0.6777222260336081,0.7980003245919943,0.984694436242183,0.67247312434258,0.8459374706591329,0.9774193463786955
24,0.6853333364923795,0.7828314719100793,0.9839722135166327,0.6711827991470214,0.8457348898533852,0.9795698823467378
25,0.687500003427267,0.7720754087219636,0.9860833255946636,0.6729032308824601,0.8326327037426733,0.9795698819621916
26,0.6917222259690364,0.759104245925943,0.9849166584014892,0.6686021537550034,0.851858558962422,0.9780645074382905
27,0.6959444476912419,0.7477542184789976,0.9861666590968767,0.6776344107043358,0.8371479630470275,0.9806451516766702
28,0.7015277800212304,0.7399658427635829,0.9852499922613303,0.6918279613218,0.8080736373701404,0.9819354753340445
29,0.7123333359013001,0.7209181582430998,0.986972215026617,0.6948387119077867,0.8077273832213494,0.9802150434063327
30,0.7115000029156605,0.7168266279250384,0.9873333259920279,0.6963440860471418,0.8020153818591949,0.9806451532148546
31,0.7213055575639009,0.699593664209048,0.9870555485288303,0.6933333344997898,0.8182857036590576,0.9810752599470077
32,0.728722223713994,0.6855863970766465,0.9885555487374464,0.7038709707798496,0.7864101998267635,0.9784946141704436
33,0.731833333770434,0.6765973973770937,0.9882222153246403,0.7060215079015301,0.7918962790120032,0.9806451528303085
34,0.7353333345303933,0.6659736867745717,0.9886944377919038,0.7023655927950336,0.7782114350026653,0.9808602075422964
35,0.744638889580965,0.6504250305642685,0.9891944378117721,0.7040860245304723,0.7855834955169309,0.9825806363936394
36,0.7426666676004727,0.6496339019884666,0.9905555498600006,0.7129032254219055,0.7864341122488822,0.9797849370587257
37,0.746833333671093,0.6348617913822333,0.9907222159206868,0.7191397863049661,0.7648439380430406,0.981290312351719
38,0.752805555636684,0.6244282177090645,0.9905277718603611,0.7137634448466762,0.7855988421747762,0.9825806356245471
39,0.7553611106425524,0.6178547904640436,0.9906944384674231,0.7277419378680567,0.7498356696098082,0.9836559049544796
40,0.759611109867692,0.6092264676839113,0.9914722169935704,0.7070967778082817,0.7960349752056983,0.9808602067732042
41,0.7687777763605118,0.5919843165328106,0.9922777727246285,0.7264516126724981,0.7673724688829914,0.9810752584088234
42,0.7709444426496823,0.5837552820146084,0.9920277724166712,0.7303225817218904,0.7464029026608313,0.9825806360090933
43,0.7766944436232249,0.5729854697361588,0.9922777727246285,0.7268817217119279,0.752327142223235,0.9806451528303085
44,0.7783333318928878,0.5656247658530871,0.9923888839781284,0.707311830212993,0.7697458240293688,0.9858064439988905
45,0.7844166642427445,0.5538341633230448,0.9928611063460508,0.718279573609752,0.7816723454383112,0.981505367063707
46,0.7866944424808026,0.5498441692441702,0.9927222174406052,0.7169892480296474,0.7772520244121551,0.9843010671677128
47,0.7910277765492598,0.538321043625474,0.9930555507043998,0.7335483889425954,0.7692450784867809,0.9819354745649522
