epoch,acc,loss,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.23672727780924602,2.0705281632054935,0.7515909080207348,0.33377049821810645,1.7828343715824064,0.8583606514774385
1,0.34300000647590917,1.7125844847614116,0.8749545387381857,0.3950819741995608,1.5039063963733736,0.9055737628311408
2,0.40318182485686105,1.5046170874888247,0.9099545383182439,0.4600000078072313,1.3276791310701215,0.9367213038147473
3,0.4455000069940632,1.3689201113581657,0.9331363563104109,0.5131147610603786,1.2382178161965043,0.9472131078360511
4,0.48513637040487745,1.2634769283099607,0.9509999933838844,0.5334426292630493,1.1544875004252448,0.9652458958938473
5,0.5180909156189724,1.196703822016716,0.9564090846614404,0.5560655790029979,1.0862402210470106,0.9662295019040342
6,0.5367272787947547,1.1305613369020548,0.9656363583694805,0.5895082020368733,1.0140068167545757,0.9767213065116132
7,0.5661818240616809,1.0715911344777453,0.9699090858210216,0.5986885303112327,0.9815511167049408,0.9770491766147926
8,0.585500006059354,1.015995750156316,0.9748636319420555,0.6521311500033394,0.8467786150877593,0.9865573740396343
9,0.6068181872063062,0.961098911748691,0.9818636327711019,0.6616393473304686,0.8309253459094,0.9878688503484256
10,0.6351818225465038,0.9027377152578397,0.9842727240920067,0.6950819695582156,0.7592072956874723,0.9931147524567902
11,0.6556818220595068,0.8579587251489813,0.9862727244333788,0.7078688539442469,0.7295983902743606,0.992459014595532
12,0.677272729748352,0.7996884220838547,0.9907272706248543,0.7583606560699275,0.6341371688686434,0.9957377039018225
13,0.6968181834844026,0.7543596065857193,0.9925454528494315,0.7950819639886012,0.5503735664438029,0.9970491796243386
14,0.7219090918654745,0.6987929422272877,0.9937727259505879,0.8075409797371411,0.5055547361979719,0.9973770485549677
15,0.7434545459124176,0.6488368616117672,0.9952727261727506,0.8396721258515217,0.45816668853408,0.9980327864162257
16,0.7663181802901354,0.6026653832942247,0.9960454536297104,0.840983600303775,0.4172211874703892,0.9990163932081129
17,0.788409088443626,0.5516819161650809,0.9971818175640973,0.8737704830091507,0.3659019551071964,0.9983606553468548
18,0.8084545415775343,0.5085005268522285,0.9977727267687971,0.9036065502244918,0.2877828041549589,0.9996721310693709
19,0.8269545418159528,0.4631882807917216,0.9983181814442982,0.9154098287957614,0.2556603336554082,0.9996721310693709
20,0.8478181758658453,0.4181169199164618,0.9989999997615814,0.9396721234087084,0.21663858552203805,0.9986885242774838
21,0.8639090849459171,0.3752085535295985,0.9989090906489979,0.9593442559242249,0.16898570391731185,1.0
22,0.8833181749690663,0.3365520631284876,0.9989999997615814,0.9567213044791926,0.15183731615543367,0.9996721310693709
23,0.8928181745924733,0.30418749627233904,0.9992272725701332,0.970491798783912,0.11886264298294412,0.999344262138742
24,0.9071363558010621,0.2698906298963861,0.999454545324499,0.9770491756376672,0.09903824038681437,0.9996721310693709
25,0.9168181739612059,0.24344252180223439,0.9995909089933742,0.9855737684202976,0.06871661708125326,1.0
26,0.9279090831767429,0.21575192687440325,0.9997727272185413,0.99147540799907,0.05075468308460273,1.0
27,0.9371363560448993,0.1945801347041164,0.999818181774833,0.9898360633459248,0.0509493584019422,1.0
28,0.9406363560394807,0.18109220014927402,0.9998636363311247,0.9940983592486773,0.04007281487899237,1.0
29,0.9479545385729183,0.1613593745743856,1.0,0.9924590147909571,0.034568608685808834,1.0
30,0.9497727207974954,0.15052554592045703,0.9997272726622495,0.9973770485549677,0.02425024964022221,1.0
31,0.9568181754513221,0.13633050137114797,0.9998636363311247,0.9977049174855968,0.019073899222736355,1.0
32,0.9653181762857871,0.117141036210497,0.9997727272185413,0.9983606553468548,0.016811691741001045,1.0
33,0.9629090850190682,0.11928543005900627,0.9999090908874165,0.9973770485549677,0.016325285932293435,1.0
34,0.969272721843286,0.1027487088618165,0.9999545454437082,0.9980327864162257,0.013865326232368462,1.0
35,0.9722272678125988,0.09197253481611949,0.9999545454437082,0.9996721310693709,0.009517647687166349,1.0
36,0.9727272680943663,0.09054284826291471,1.0,0.9990163932081129,0.00930789829752805,1.0
37,0.9724545407024296,0.08603332112993071,1.0,0.9990163932081129,0.00918168580926741,1.0
38,0.9774090867692774,0.07694407347176986,0.9999545454437082,0.9996721310693709,0.005882745424999291,1.0
39,0.9773181774670427,0.07665967343988914,1.0,0.9996721310693709,0.007309262924369608,1.0
40,0.9767272683978081,0.07396088053123094,1.0,1.0,0.004207269738897772,1.0
41,0.9807727237452161,0.06569567268163982,0.9999090908874165,0.9990163932081129,0.005667236244227722,1.0
42,0.9807727237452161,0.06251239936804102,1.0,0.9996721310693709,0.004838164487508217,1.0
43,0.9792727232792161,0.06637812333120648,1.0,1.0,0.0029934188594362226,1.0
44,0.9824545420841737,0.057350643739098976,1.0,1.0,0.002723589112846654,1.0
45,0.9838181786916472,0.05402145325357031,1.0,1.0,0.0029818826838354504,1.0
46,0.9824090873111379,0.05698025068352846,1.0,1.0,0.0032254465832279567,1.0
47,0.9859090881726958,0.049265566537796984,0.9999545454437082,0.9996721310693709,0.0031507258744792035,1.0
48,0.9858636336434972,0.049034391810762995,1.0,1.0,0.0014691472979125064,1.0
49,0.9877272702076219,0.04269475079755383,1.0,1.0,0.0026019734988412743,1.0
