epoch,acc,loss,val_acc,val_loss
0,0.3659192825201203,2.3396548257921843,0.5318725099601593,1.2521189536706385
1,0.46391629298349846,1.821976459970745,0.564741035619105,1.1763682070956287
2,0.4937518684657343,1.654446462722459,0.5991035854199018,1.0760293978143973
3,0.5213751868781131,1.5386046135479026,0.6005976097992217,1.0463899435750041
4,0.5500149477116195,1.418597415694563,0.6045816730693042,1.0708013739718858
5,0.5589835575770904,1.3463722671343428,0.6195219125880663,1.020381392235775
6,0.5696860986564904,1.3188294446913829,0.6200199205561938,1.024236192741242
7,0.5971898356039962,1.2231906527646097,0.6249999997625313,1.0249396586323165
8,0.596412556085886,1.201037229030478,0.6215139442231076,1.0457005605279688
9,0.612496263111297,1.1516671752573306,0.6394422308382285,1.008821264918582
10,0.6220627802975688,1.0968371504447207,0.6259960156987863,1.032817331205801
11,0.6324065769859137,1.0694406749172238,0.6329681274900398,1.0183219733941127
12,0.6413751868745493,1.0486934207622602,0.6359561752988048,1.0130970596792213
13,0.6536322870168986,1.0049856362107623,0.6349601593625498,1.0230213921383557
14,0.6596113602676734,0.9663537492488353,0.6394422310756972,1.028517232473153
